p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
25.0,763.722747876957,2.693440199999999,12.718917868193698,12.718917868193708,8.294853794742203,799999.8400000022,1.5000000800000022e6,393440.28000003315,0.0,2.693440199999999,0.0,-1.8499100266917163,10.84042000740399,1260.5321803254074,317.9729467048427,376.69104000000056,272.16683736470213,47.40225178859069,118.52225,0.02598422264636571,TIME_LIMIT
100.0,1770.0584650106612,2.854143954966573,13.559197157821433,13.559197157821409,8.933864770000913,799999.8400000022,1.5000000800000022e6,554144.0349669616,0.0,2.8436451890629235,0.010498765903638877,-1.9540742204627715,11.568083109117163,1299.3656722101923,1355.9197157821409,401.67340607198213,292.05964393126106,61.93837297837822,129.55550000004973,0.018400538877194873,TIME_LIMIT
200.0,3127.71516903196,2.8541439549653473,13.5591971578152,13.559197157815664,8.933864769999394,799999.8400000022,1.5000000800000022e6,554144.0349665554,0.0,2.8436451890619625,0.010498765903385087,-1.9545380711847002,11.568083109115031,1299.3366801469494,2711.8394315631326,401.6734060719355,292.0596439311484,61.31213659931487,128.41575607572446,0.012080223230799826,TIME_LIMIT
