node,product,inherent_value
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,-0.0
70,11,-0.0
70,12,-0.0
70,13,-0.0
71,1,55.34235039148007
71,2,-0.0
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
71,9,-0.0
71,10,-0.0
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,51.73080951483278
72,2,-0.0
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,-0.0
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,307.7437310507364
2,27,331.1849900321032
3,27,317.4186170764272
4,27,332.2210232753756
5,27,310.2055609862515
6,27,314.7179666820117
7,27,324.39637968640034
8,27,307.23976183819434
9,27,315.3469897614206
10,27,311.91586309919967
11,27,303.0144645056621
12,27,306.74257333044073
13,27,295.8727132443773
14,27,297.38268251637436
15,27,315.4390641109276
16,27,330.0490107417597
17,27,313.0679931709192
18,27,315.84802514548454
19,27,322.57739654657183
20,27,300.3431930598197
21,27,320.5110021473885
22,27,299.57555310034985
23,27,299.15538332639005
24,27,304.4488879870967
25,27,303.16804874574984
26,27,328.4619792627347
27,27,308.62119000917545
28,27,294.0990684677699
29,27,308.2852903763459
30,27,300.1066202753672
31,27,306.922412918074
32,27,312.6180880292025
33,27,296.59504801378256
34,27,317.2845060265393
35,27,319.03799582137844
36,27,307.2920027384454
37,27,311.9604220896737
38,27,317.8493074945586
39,27,305.9084046024726
40,27,314.5816849562762
41,27,299.5671425258543
42,27,310.37775217726636
43,27,315.03965605984683
44,27,321.89566818911226
45,27,306.14162464080283
46,27,304.3963858125555
47,27,316.23298755439146
48,27,310.73659182185094
49,27,320.78158220094844
50,27,311.38303918182305
51,27,323.36338992549753
52,27,294.7503020111107
53,27,306.51934089931126
54,27,292.19
55,27,322.5533056327819
56,27,313.4290602613199
57,27,304.050122422835
58,27,325.9780378741647
59,27,309.2066599148177
60,27,299.9713972174991
61,27,319.6690766974653
62,27,308.55453394293994
63,27,309.6160629390416
64,27,324.73164083864776
65,27,292.2165913791025
66,27,324.98394014536984
67,27,302.45469159034917
68,27,299.19614946648966
69,27,310.361817630902
70,27,304.2559439994548
71,27,306.72293145491807
72,27,312.398491117013
