node,product,inherent_value
18,9,-0.0
18,10,27.123025497003795
18,11,38.24145033926024
18,12,70.43076060805403
18,13,46.20911434178299
19,1,107.61663735509961
19,2,91.09595416081858
19,3,82.73372550315024
19,4,-0.0
19,5,-0.0
19,6,-0.0
19,7,-0.0
19,8,-0.0
19,9,-0.0
19,10,36.95346797416603
19,11,38.038925781226226
19,12,42.24225905940084
19,13,41.1236912361142
20,1,120.9772807919032
20,2,122.20311575263976
20,3,123.217826791167
20,4,-0.0
20,5,-0.0
20,6,-0.0
20,7,-0.0
20,8,-0.0
20,9,-0.0
20,10,23.97302765044276
20,11,23.181098398600696
20,12,44.29607127391438
20,13,43.37405590599377
21,1,111.49112685356829
21,2,100.5595900804972
21,3,84.3076750080218
21,4,-0.0
21,5,-0.0
21,6,-0.0
21,7,-0.0
21,8,-0.0
21,9,-0.0
21,10,46.417103893844654
21,11,47.50256170090485
21,12,47.61116286457784
21,13,45.584145230949815
22,1,126.92688832713755
22,2,120.15885404853925
22,3,122.1855740149688
22,4,-0.0
22,5,-0.0
22,6,-0.0
22,7,-0.0
22,8,-0.0
22,9,-0.0
22,10,16.729927228955557
22,11,21.488688972322706
22,12,43.24706187204775
22,13,43.5174795418812
23,1,125.00550536103368
23,2,116.05863107691661
23,3,110.21424352305826
23,4,-0.0
23,5,-0.0
23,6,-0.0
23,7,-0.0
23,8,-0.0
23,9,-0.0
23,10,13.93857533761626
23,11,17.31275662943086
23,12,37.89157809692627
23,13,44.824770552755524
24,1,123.2038766841191
24,2,112.44077236790864
24,3,116.22548097883092
24,4,-0.0
24,5,-0.0
24,6,-0.0
24,7,-0.0
24,8,-0.0
24,9,-0.0
24,10,23.62394211543305
24,11,28.820832176220897
24,12,49.12400176133371
24,13,47.72612778458472
25,1,123.86216009701916
25,2,108.97377490347782
25,3,111.00049486990736
25,4,-0.0
25,5,-0.0
25,6,-0.0
25,7,-0.0
25,8,-0.0
25,9,-0.0
25,10,20.256507014170694
25,11,23.630688305985295
25,12,44.39054255578686
25,13,44.66096022562031
26,1,100.10801550405742
26,2,96.1239441471312
26,3,71.51987362945158
26,4,-0.0
26,5,-0.0
26,6,-0.0
26,7,-0.0
26,8,-0.0
26,9,-0.0
26,10,32.171561120999144
26,11,42.36339998543116
26,12,53.300928926924755
26,13,41.28127019964005
27,1,132.15097402275345
27,2,118.01275371957614
27,3,97.6886153642433
27,4,-0.0
27,5,-0.0
27,6,-0.0
27,7,-0.0
27,8,-0.0
27,9,-0.0
27,10,27.22535622051282
27,11,46.13446860484432
27,12,71.1732629292582
27,13,54.78931902229896
28,1,128.29455115595923
28,2,115.43851086443922
28,3,112.75755823474319
28,4,-0.0
28,5,-0.0
28,6,-0.0
28,7,-0.0
28,8,-0.0
28,9,-0.0
28,10,13.484096518100081
28,11,18.91068375111354
28,12,38.17957035682849
28,13,43.85132603316893
29,1,122.28953094583515
29,2,114.79528223176786
29,3,110.77947067162083
29,4,-0.0
29,5,-0.0
29,6,-0.0
29,7,-0.0
29,8,-0.0
29,9,-0.0
29,10,39.80030271279827
29,11,43.17448400461287
29,12,63.75330547210828
29,13,55.392131925045746
30,1,116.74476046864508
30,2,103.9853050201113
30,3,98.36958440301616
30,4,-0.0
30,5,-0.0
30,6,-0.0
30,7,-0.0
30,8,-0.0
30,9,-0.0
30,10,-0.0
30,11,1.9462713586989828
30,12,21.674087310667275
30,13,31.30718800157423
31,1,131.04444743427024
31,2,99.68141841266805
31,3,109.54540397423105
31,4,-0.0
31,5,-0.0
31,6,-0.0
31,7,-0.0
31,8,-0.0
31,9,-0.0
31,10,27.10437957698857
31,11,25.44264755952107
31,12,36.67005838275358
31,13,34.285694397757275
32,1,122.43022692947464
32,2,117.4781138456961
32,3,100.14497971540654
32,4,-0.0
32,5,-0.0
32,6,-0.0
32,7,-0.0
32,8,-0.0
32,9,-0.0
32,10,23.805991659304944
32,11,34.247213518313316
32,12,63.34864171624961
32,13,55.532827908685235
33,1,131.04997343573166
33,2,108.38187292260415
33,3,110.40859288903368
33,4,-0.0
33,5,-0.0
33,6,-0.0
33,7,-0.0
33,8,-0.0
33,9,-0.0
33,10,14.495691523994495
33,11,17.869872815809096
33,12,38.88669836677754
33,13,40.657760529637
34,1,117.5408070801606
34,2,107.73988863582177
34,3,89.5121886031534
34,4,-0.0
34,5,-0.0
34,6,-0.0
34,7,-0.0
34,8,-0.0
34,9,-0.0
34,10,34.733661214958225
34,11,38.575143503607734
34,12,58.32261374919652
34,13,45.05242381375568
35,1,120.06850469617726
35,2,110.55661621566986
35,3,92.05318101276303
35,4,-0.0
35,5,-0.0
35,6,-0.0
35,7,-0.0
35,8,-0.0
35,9,-0.0
35,10,42.15911128071556
35,11,41.22001755532246
35,12,64.1272733572438
35,13,47.697297865470404
36,1,120.01415393917058
36,2,105.3278683761489
36,3,121.20027944613201
36,4,-0.0
36,5,-0.0
36,6,-0.0
36,7,-0.0
36,8,-0.0
36,9,-0.0
36,10,22.31277375490943
36,11,18.91114847657835
36,12,37.02868919509112
36,13,34.23429530190933
37,1,131.33208579417501
37,2,121.82019731366762
37,3,99.02861428373534
37,4,-0.0
37,5,-0.0
37,6,-0.0
37,7,-0.0
37,8,-0.0
37,9,-0.0
37,10,30.8955301827178
