p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
25.0,1223.5177113517132,2.846540702318137,13.499841635351785,13.499841635351713,8.890168729999024,1.1200000199999998e6,1.7265406823191158e6,6.172208616568885e-8,2.143497113138438e-8,2.846540702317869,3.0026905449281347e-13,-1.9491950524798236,11.519226358766954,1759.270357159574,337.49604088379283,400.1296844719368,290.72465801108297,56.65758437639385,125.73675983224119,0.0228999083228805,TIME_LIMIT
100.0,2241.992388935499,2.8577686260571724,13.560655934292967,13.560655934293111,8.937955679999725,1.1200000199999998e6,1.7377686060572532e6,1.394255377817899e-8,0.0,2.8577686260571724,0.0,-1.956986069304837,11.572125746377651,1764.8843190286298,1356.0655934293113,401.80840610199647,292.1789485031938,57.11841153625169,127.85175738100047,0.012602980150196194,TIME_LIMIT
200.0,3598.4300147315457,2.857768626057794,13.560655934296102,13.56065593429616,8.937955680001929,1.1200000199999998e6,1.737768606057777e6,2.1292246027339853e-8,0.0,2.857768626057638,1.7491860550173532e-13,-1.9572413944247529,11.572125746380497,1764.8843190288935,2712.131186859232,401.8084061020613,292.17894850326144,56.65238102110531,127.94575553015282,0.007635389665105206,TIME_LIMIT
