node,product,inherent_value
50,1,57.31415047303245
50,2,48.110329753600034
50,3,-0.0
50,4,-0.0
50,5,-0.0
50,6,-0.0
50,7,-0.0
50,8,-0.0
50,9,-0.0
50,10,11.320113353283539
50,11,-0.0
50,12,-0.0
50,13,-0.0
51,1,50.17597242757924
51,2,46.07590042038781
51,3,-0.0
51,4,-0.0
51,5,-0.0
51,6,-0.0
51,7,-0.0
51,8,-0.0
51,9,-0.0
51,10,34.97915607504891
51,11,-0.0
51,12,-0.0
51,13,-0.0
52,1,54.57179973000501
52,2,6.633271302197407
52,3,-0.0
52,4,-0.0
52,5,-0.0
52,6,-0.0
52,7,-0.0
52,8,-0.0
52,9,-0.0
52,10,-0.0
52,11,-0.0
52,12,-0.0
52,13,-0.0
53,1,56.116373089545014
53,2,35.029575528646006
53,3,-0.0
53,4,-0.0
53,5,-0.0
53,6,-0.0
53,7,-0.0
53,8,-0.0
53,9,-0.0
53,10,-0.0
53,11,-0.0
53,12,-0.0
53,13,-0.0
54,1,58.85629867295606
54,2,17.39778256420555
54,3,-0.0
54,4,-0.0
54,5,-0.0
54,6,-0.0
54,7,-0.0
54,8,-0.0
54,9,-0.0
54,10,-0.0
54,11,-0.0
54,12,-0.0
54,13,-0.0
55,1,54.134872442043076
55,2,52.77252648676565
55,3,-0.0
55,4,-0.0
55,5,-0.0
55,6,-0.0
55,7,-0.0
55,8,-0.0
55,9,-0.0
55,10,28.290732144259522
55,11,-0.0
55,12,-0.0
55,13,-0.0
56,1,70.35147213859601
56,2,57.242340349989206
56,3,-0.0
56,4,-0.0
56,5,-0.0
56,6,-0.0
56,7,-0.0
56,8,-0.0
56,9,-0.0
56,10,10.519874442036425
56,11,-0.0
56,12,-0.0
56,13,-0.0
57,1,54.545780141207885
57,2,34.659454211364306
57,3,-0.0
57,4,-0.0
57,5,-0.0
57,6,-0.0
57,7,-0.0
57,8,-0.0
57,9,-0.0
57,10,-0.0
57,11,-0.0
57,12,-0.0
57,13,-0.0
58,1,49.5
58,2,50.11675891256903
58,3,-0.0
58,4,-0.0
58,5,-0.0
58,6,-0.0
58,7,-0.0
58,8,-0.0
58,9,-0.0
58,10,31.077833507256223
58,11,-0.0
58,12,-0.0
58,13,-0.0
59,1,67.49718990138105
59,2,40.05040042480374
59,3,-0.0
59,4,-0.0
59,5,-0.0
59,6,-0.0
59,7,-0.0
59,8,-0.0
59,9,-0.0
59,10,16.05030099281613
59,11,-0.0
59,12,-0.0
59,13,-0.0
60,1,68.03669998402594
60,2,19.495263500649106
60,3,-0.0
60,4,-0.0
60,5,-0.0
60,6,-0.0
60,7,-0.0
60,8,-0.0
60,9,-0.0
60,10,-0.0
60,11,-0.0
60,12,-0.0
60,13,-0.0
61,1,60.58018644405175
61,2,54.04859831608747
61,3,-0.0
61,4,-0.0
61,5,-0.0
61,6,-0.0
61,7,-0.0
61,8,-0.0
61,9,-0.0
61,10,23.0
61,11,-0.0
61,12,-0.0
61,13,-0.0
62,1,70.60227224222713
62,2,54.87455383150638
62,3,-0.0
62,4,-0.0
62,5,-0.0
62,6,-0.0
62,7,-0.0
62,8,-0.0
62,9,-0.0
62,10,7.498945378146063
62,11,-0.0
62,12,-0.0
62,13,-0.0
63,1,53.713732463542904
63,2,42.840932857962294
63,3,-0.0
63,4,-0.0
63,5,-0.0
63,6,-0.0
63,7,-0.0
63,8,-0.0
63,9,-0.0
63,10,-0.0
63,11,-0.0
63,12,-0.0
63,13,-0.0
64,1,45.54976602378488
64,2,31.82834827925186
64,3,-0.0
64,4,-0.0
64,5,-0.0
64,6,-0.0
64,7,-0.0
64,8,-0.0
64,9,-0.0
64,10,23.0
64,11,-0.0
64,12,-0.0
64,13,-0.0
65,1,62.30057927202948
65,2,15.102587913446357
65,3,-0.0
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,-0.0
65,8,-0.0
65,9,-0.0
65,10,-0.0
65,11,-0.0
65,12,-0.0
65,13,-0.0
66,1,53.73318948943899
66,2,53.38633187544903
66,3,-0.0
66,4,-0.0
66,5,-0.0
66,6,-0.0
66,7,-0.0
66,8,-0.0
66,9,-0.0
66,10,30.460708452607278
66,11,-0.0
66,12,-0.0
66,13,-0.0
67,1,58.09665852753593
67,2,21.555174251171163
67,3,-0.0
67,4,-0.0
67,5,-0.0
67,6,-0.0
67,7,-0.0
67,8,-0.0
67,9,-0.0
67,10,-0.0
67,11,-0.0
67,12,-0.0
67,13,-0.0
68,1,55.42431568529753
68,2,18.11378297319457
68,3,-0.0
68,4,-0.0
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
68,9,-0.0
68,10,-0.0
68,11,-0.0
68,12,-0.0
68,13,-0.0
69,1,57.72647538998514
69,2,42.033889126494024
69,3,-0.0
69,4,-0.0
69,5,-0.0
69,6,-0.0
69,7,-0.0
69,8,-0.0
69,9,-0.0
69,10,10.723095787372937
69,11,-0.0
69,12,-0.0
69,13,-0.0
70,1,67.65377898850406
70,2,42.64417827142066
70,3,-0.0
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,4.5260316864238135
70,11,-0.0
70,12,-0.0
70,13,-0.0
