p_c,profit,emis,bc,cc,bc300,bc500,net_Mt,seg_H,seg_M,seg_L,sink_Mt,rev_bc_M,credit_rev_M,tax_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
100.0,781.2348023092466,1196.9243556250694,2.2390534757616813,3.632187858751128,4.039006307721145e-13,2.2390534757612772,-2.551622147043999,0.8000000199999999,1.4390534557617467,0.0,0.0,1359.5267438808733,363.2187858751126,74.5667539050304,398.5122855180377,289.6120796626229,53.623358361048815,125.19625,0.028142677148612114,TIME_LIMIT
