p_c,profit,emis,bc,cc,bc300,bc500,net_Mt,seg_H,seg_M,seg_L,sink_Mt,rev_bc_M,credit_rev_M,tax_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
150.0,963.2106006169522,1196.111640844034,2.239633095226935,3.6332075084134527,5.149981006979945e-14,2.2396330952268837,-2.5534846299766962,0.8000000199999999,1.439633075227004,0.0,0.0,1359.816553613502,544.981126262018,74.48548242692765,398.59353600799744,289.7143751112503,51.95243571239252,126.84125,0.024590079845950175,TIME_LIMIT
