node,product,inherent_value
63,3,-0.0
63,4,-0.0
63,5,-0.0
63,6,-0.0
63,7,-0.0
63,8,-0.0
63,9,-0.0
63,10,9.630180808960098
63,11,-0.0
63,12,-0.0
63,13,-0.0
64,1,53.20977853517364
64,2,39.419310002033725
64,3,-0.0
64,4,-0.0
64,5,-0.0
64,6,-0.0
64,7,-0.0
64,8,-0.0
64,9,-0.0
64,10,23.0
64,11,-0.0
64,12,-0.0
64,13,-0.0
65,1,69.24995764311127
65,2,43.22205259103971
65,3,-0.0
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,-0.0
65,8,-0.0
65,9,-0.0
65,10,-0.0
65,11,-0.0
65,12,-0.0
65,13,-0.0
66,1,57.09638934419121
66,2,53.169689821130945
66,3,-0.0
66,4,-0.0
66,5,-0.0
66,6,-0.0
66,7,-0.0
66,8,-0.0
66,9,-0.0
66,10,32.119013700038124
66,11,-0.0
66,12,-0.0
66,13,-0.0
67,1,65.04603689861773
67,2,40.45568668560602
67,3,-0.0
67,4,-0.0
67,5,-0.0
67,6,-0.0
67,7,-0.0
67,8,-0.0
67,9,-0.0
67,10,-0.0
67,11,-0.0
67,12,-0.0
67,13,-0.0
68,1,62.37369405637932
68,2,42.235180123924806
68,3,-0.0
68,4,-0.0
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
68,9,-0.0
68,10,-0.0
68,11,-0.0
68,12,-0.0
68,13,-0.0
69,1,65.3864879013739
69,2,47.15812218993125
69,3,-0.0
69,4,-0.0
69,5,-0.0
69,6,-0.0
69,7,-0.0
69,8,-0.0
69,9,-0.0
69,10,11.364941351887325
69,11,-0.0
69,12,-0.0
69,13,-0.0
70,1,72.7427453924016
70,2,44.38961278442157
70,3,-0.0
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,9.433426222418461
70,11,-0.0
70,12,-0.0
70,13,-0.0
71,1,64.05541101826303
71,2,40.11108239634645
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
71,9,-0.0
71,10,0.24750129834868773
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,64.64521320797691
72,2,50.854744674836994
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,20.59712913142896
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,320.4262008216142
2,27,343.6954051648018
3,27,330.0621498416978
4,27,344.8527674572575
5,27,323.5303574612801
6,27,330.47911217862116
7,27,336.58701665203887
8,27,320.05417390172516
9,27,327.5634360677358
10,27,324.13230940551483
11,27,315.6969342765399
12,27,319.3459277370713
13,27,308.55518301525507
14,27,310.3208885650278
15,27,328.7638605859562
16,27,342.33486009769325
17,27,325.6997373528011
18,27,329.0608028471146
19,27,335.39180861010266
20,27,313.15760512335055
21,27,333.64380468828125
22,27,312.1789075069804
23,27,311.83785309726784
24,27,317.3870940357502
25,27,315.5637688067977
26,27,341.38937784046533
27,27,320.8376363154906
28,27,306.99414813390626
29,27,320.9677601472237
30,27,313.00169994150366
31,27,320.2472093931026
32,27,325.3005578000803
33,27,308.99076807483044
34,27,330.22271207519276
35,27,331.9762018700319
36,27,320.616799213474
37,27,324.80148229825585
38,27,331.17410396958724
39,27,318.803484268609
40,27,327.71448749716893
41,27,313.5515958321961
42,27,323.06022194814415
43,27,327.85406812337766
44,27,334.8338742377657
45,27,318.95603670433366
46,27,317.2914654786919
47,27,330.36333251137705
48,27,323.0224411777845
49,27,329.4583802695086
