n2o_mult,profit_M,bc_Mt,cc_Mt,net_Mt,bc500_Mt,status
0.5,2851.8855789692684,2.3011972413833326,10.718250568683825,-1.5959128927302293,0.0,OPTIMAL
1.0,2863.8518046244617,2.3011972413833326,10.778081696959802,-1.5959128927302293,0.0,OPTIMAL
1.5,2875.8180302796573,2.3011972413833326,10.837912825235763,-1.5959128927302293,0.0,OPTIMAL
