p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
200.0,3358.325490252011,2.854217169879044,13.558642678381204,13.55864267838133,8.933864769999131,800000.0199999999,1.49999999e6,554217.1598799437,1.4551915228366852e-11,2.8439929599010445,0.010224209977999327,-1.955702644341096,11.568083109114896,1528.554300969986,2711.7285356762663,401.6734060719541,292.05964393116545,61.30079639112246,126.9235,0.01162394262458927,TIME_LIMIT
