p_c,profit,emis,bc,cc,bc300,bc500,net_Mt,seg_H,seg_M,seg_L,sink_Mt,rev_bc_M,credit_rev_M,tax_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
150.0,962.3684490012427,1192.7357078214357,2.2349905162792933,3.6250517008336374,3.2826210372149947e-13,2.2349905162789647,-2.5484635304565773,0.8000000199999999,1.434990496279345,0.0,0.0,1357.4952641396728,543.7577551250454,74.14788912466729,397.95201600804427,288.88913865904414,50.92502647171829,126.9705,0.025040129836101287,TIME_LIMIT
