cap_kt,profit_M,pi_dollar_per_t,pi_at_minus50,pi_at_plus50,bracket_pct,status
1002.792925721697,708.3026833049092,-0.0,-410.1630318143146,-0.0,4.101630318143146e13,OPTIMAL
982.737067207263,701.2691398974242,-374.21900270397776,-433.9616837353137,-0.0,115.96463049702336,OPTIMAL
952.653279435612,689.5183092187439,-410.1630318143146,-462.04908110423446,-311.8935484836934,36.6087435906506,OPTIMAL
902.5136331495273,667.4733101150243,-462.04908110423446,-480.83884210430836,-410.76511049407213,15.16586321149466,OPTIMAL
802.2343405773577,619.3566094430446,-496.70863950179626,-519.5276434110726,-480.83884210430836,7.789033294361365,OPTIMAL
701.9550480051879,567.3388510585481,-539.8131100159939,-555.8996412887257,-519.5276434110726,6.737887095142129,OPTIMAL
