p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,gap,status
200.0,2838.039461690119,2.847895733960946,10.99963592063303,10.999635920633104,8.93795567999946,800000.0199999999,1.49999999e6,547895.7239612086,1.0913936421275139e-11,2.810872388601208,0.03702334535973762,-1.9694266155754974,11.572125746377312,0.015801065549621608,TIME_LIMIT
