p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
25.0,997.1542047474207,2.7192606431199047,12.837413477037659,12.837413477037856,8.369668338696115,800000.0199999999,1.49999999e6,419260.6331207644,1.1037627700716257e-8,2.7192606431199047,0.0,-1.8701194819729905,10.94196407955095,1494.8151692801914,320.9353369259464,380.5106464680007,274.7034136771394,44.91874131357667,118.4635,0.01819117501314128,TIME_LIMIT
