p_c,profit,emis,bc,cc,bc300,bc500,gap,status
50.0,653.3856656645414,1002.6214903596062,2.3000000099999998,0.0,2.3000000099999998,0.0,0.011644415884939155,TIME_LIMIT
200.0,715.8461892346945,1048.6265439127499,2.2981344192486137,0.5455536546273668,1.9860852000005815,0.3120492192480264,0.026170411886373226,TIME_LIMIT
