node,product,inherent_value
69,9,-0.0
69,10,-0.0
69,11,-0.0
69,12,-0.0
69,13,-0.0
70,1,58.69699944900756
70,2,-0.0
70,3,-0.0
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,-0.0
70,11,-0.0
70,12,-0.0
70,13,-0.0
71,1,50.83692140124612
71,2,-0.0
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
71,9,-0.0
71,10,-0.0
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,49.5
72,2,-0.0
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,-0.0
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,274.6872189451475
2,27,297.4156302371818
3,27,282.0426541071164
4,27,296.978825081715
5,27,273.39055246121956
6,27,276.6427657287803
7,27,288.56752091745744
8,27,273.5354262835409
9,27,280.2681376815326
10,27,277.85253447789484
11,27,269.9579524000731
12,27,274.9448151337789
13,27,262.8162011387883
14,27,263.80531072747067
15,27,285.02329312065785
16,27,294.3153643631118
17,27,277.82579497725857
18,27,277.3085159492266
19,27,288.87261012402126
20,27,266.6388575051663
21,27,287.2121477272553
22,27,267.777794903688
23,27,261.43602213535917
24,27,267.3257273623735
25,27,265.8139991553262
26,27,294.884607473831
27,27,280.59938723515967
28,27,266.2697071161284
29,27,275.22877827075695
30,27,270.4908112643389
31,27,276.50664192780425
32,27,279.56157592361353
33,27,268.3761125842575
34,27,283.7071342376356
35,27,285.45927673715835
36,27,276.9960263167206
37,27,281.95978317378825
38,27,284.655356351403
39,27,273.06450239214223
40,27,281.1957398789847
41,27,270.84074569361786
42,27,277.3212400716774
43,27,281.33486963729626
44,27,288.31829640020857
45,27,272.43683821825226
46,27,272.8587120267209
47,27,282.3438367767956
48,27,275.0029454432031
49,27,284.95272343200554
50,27,277.86742858891586
51,27,289.85785362053366
52,27,271.20932298269923
53,27,273.1837559919181
54,27,259.133487894411
55,27,287.4744535528939
56,27,277.600201492377
57,27,270.993610317246
58,27,290.7358396805041
59,27,279.4083260321227
60,27,274.14502145616535
61,27,285.60574807616047
62,27,274.6653831653441
63,27,276.25556351058157
64,27,291.154269049744
65,27,262.6007823680742
66,27,289.607977176059
67,27,270.35548279051085
68,27,268.5411343318592
69,27,276.7844458419983
70,27,270.7403334065476
71,27,273.1455596660144
72,27,279.3419790114241
