p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,gap,status
200.0,3814.7225688818535,4.776309815089782,17.530863138548092,17.53086313854812,17.27910710999824,800000.0199999999,1.49999999e6,2.4763098050872143e6,2.9937508373685367e-6,1.879599044509604,2.8967107705801904,-4.741397500252218,22.93049053509568,0.020028994120306145,TIME_LIMIT
