p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,gap,status
0.0,737.3051547000008,2.3000000099992404,10.918132052606865,10.91813205260772,6.596480749223166,800000.0199999999,1499999.99,0.0,0.0,2.3000000099992404,0.0,-1.651107922180448,9.249173642901464,0.0046359699083358,OPTIMAL
25.0,1190.7950060870462,4.787301200000001,22.99042250038495,22.990422500385364,14.217943279457357,800000.0199999999,1499999.99,2487301.1900010896,7.639755494892597e-11,4.787301200000001,0.0,-3.431166125285189,19.52338507388727,0.0114128917338307,TIME_LIMIT
50.0,1768.053960514424,4.8000000399996,23.14495553654977,23.14495553654976,14.415567401092805,800000.0199999999,1499999.99,2500000.0300000003,6.803020369261503e-09,4.782456197894336,0.0175438421052631,-3.451396889958986,19.657898855661468,0.0105754265486017,TIME_LIMIT
100.0,3095.5181204321066,4.801334019385321,27.66874106520014,27.668741065200862,17.26385106999932,800000.0199999999,1499999.99,2500000.0300000003,1333.979386737603,2.0163632282650803,2.7849707911202453,-4.702577260377102,22.90946963274932,0.0188430238228687,TIME_LIMIT
150.0,4476.859438645484,4.800000040000002,27.70647405185493,27.70647405185493,17.282302250000633,800000.0199999999,1499999.99,2500000.0300000003,8.003553375601767e-11,1.987953961222338,2.812046078777669,-4.713786671052159,22.93483975966664,0.0174817880346751,TIME_LIMIT
200.0,5867.558758043105,4.800000039999997,27.70752068303069,27.70752068303068,17.28230224999999,800000.0199999999,1499999.99,2500000.0300000003,7.639755494892597e-11,1.987953961222917,2.812046078777084,-4.715701576008111,22.934839759665994,0.0104961627014258,TIME_LIMIT
