p_c,profit,emis,bc,cc,bc300,bc500,net_Mt,seg_H,seg_M,seg_L,sink_Mt,rev_bc_M,credit_rev_M,tax_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
50.0,684.7113650370226,1024.9885875830055,2.300000009999848,0.859024900408156,1.8008249000003003,0.4991751099995933,-1.8902646549855981,0.8000000199999999,1.49999999,0.0,0.0,1390.000011,42.95124502040838,58.25289353149866,348.4680039907996,233.733276944695,24.81896651639416,82.96675,0.004971745216532442,OPTIMAL
100.0,873.0652186094353,1372.3391617841128,2.689849405592107,4.430472630495615,0.0,2.689849405592107,-3.197952916432631,0.8000000199999999,1.49999999,0.38984939559210535,2.546585164964199e-17,1487.4623598980265,443.0472630495614,92.98795095160882,488.2236603749999,327.33332259132357,25.254220420220047,123.64525,0.004065876529794825,OPTIMAL
150.0,1162.6349100227796,2026.5915635711854,3.9089262419342146,6.450360822303553,0.0,3.9089262419342146,-4.626955735404024,0.8000000199999999,1.49999999,1.6089262319342108,4.001776687800884e-17,1792.2315689835527,967.5541233455325,158.41319113031608,705.1942825649998,488.68066596226186,47.08664264872815,197.776,0.02104554122237017,TIME_LIMIT
200.0,1495.4124865867607,2172.950069880019,4.142488084039479,6.848071841812326,0.0,4.142488084039479,-4.8904470888899265,0.8000000199999999,1.49999999,1.8424880740394738,6.184563972055912e-17,1850.6220295098683,1369.6143683624643,173.0490417611996,749.8215025649996,527.5257084979191,58.22765846145385,216.2,0.03135931772871833,TIME_LIMIT
