node,product,inherent_value
27,1,58.578628317485794
27,2,-0.0
27,3,-0.0
27,4,-0.0
27,5,-0.0
27,6,-0.0
27,7,48.88683469550706
27,8,-0.0
27,9,-0.0
27,10,-0.0
27,11,-0.0
27,12,-0.0
27,13,-0.0
28,1,46.319507354101866
28,2,-0.0
28,3,-0.0
28,4,-0.0
28,5,-0.0
28,6,-0.0
28,7,19.627280451742568
28,8,-0.0
28,9,-0.0
28,10,-0.0
28,11,-0.0
28,12,-0.0
28,13,-0.0
29,1,44.0881371460452
29,2,-0.0
29,3,-0.0
29,4,-0.0
29,5,-0.0
29,6,-0.0
29,7,41.46687723835714
29,8,-0.0
29,9,-0.0
29,10,-0.0
29,11,-0.0
29,12,-0.0
29,13,-0.0
30,1,38.40493707620718
30,2,-0.0
30,3,-0.0
30,4,-0.0
30,5,-0.0
30,6,-0.0
30,7,4.48044577139712
30,8,-0.0
30,9,-0.0
30,10,-0.0
30,11,-0.0
30,12,-0.0
30,13,-0.0
31,1,38.92028162896021
31,2,-0.0
31,3,-0.0
31,4,-0.0
31,5,-0.0
31,6,-0.0
31,7,35.90537361466211
31,8,-0.0
31,9,-0.0
31,10,-0.0
31,11,-0.0
31,12,-0.0
31,13,-0.0
32,1,46.69137323095479
32,2,-0.0
32,3,-0.0
32,4,-0.0
32,5,-0.0
32,6,-0.0
32,7,41.06221348249847
32,8,-0.0
32,9,-0.0
32,10,-0.0
32,11,-0.0
32,12,-0.0
32,13,-0.0
33,1,42.30606750116928
33,2,-0.0
33,3,-0.0
33,4,-0.0
33,5,-0.0
33,6,-0.0
33,7,16.600270133026395
33,8,-0.0
33,9,-0.0
33,10,-0.0
33,11,-0.0
33,12,-0.0
33,13,-0.0
34,1,40.71003075718882
34,2,-0.0
34,3,-0.0
34,4,-0.0
34,5,-0.0
34,6,-0.0
34,7,47.19664715515217
34,8,-0.0
34,9,-0.0
34,10,-0.0
34,11,-0.0
34,12,-0.0
34,13,-0.0
35,1,36.8348465765034
35,2,-0.0
35,3,-0.0
35,4,-0.0
35,5,-0.0
35,6,-0.0
35,7,51.0
35,8,-0.0
35,9,-0.0
35,10,-0.0
35,11,-0.0
35,12,-0.0
35,13,-0.0
36,1,46.56842896376196
36,2,-0.0
36,3,-0.0
