p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
100.0,3093.7286998478316,4.800000040000138,27.704442924649975,27.70444292465012,17.282302249996174,800000.0199999999,1.49999999e6,2.5000000300000003e6,7.339763268682041e-7,1.987953961223497,2.8120460787766586,-4.712195401833412,22.934839759661976,2015.0000185000217,2770.444292465012,795.0282747018693,566.1946093371572,98.18347707524633,232.30925000293212,0.019129659494868084,TIME_LIMIT
