p_c,profit,emis,bc,cc,bc300,bc500,net_Mt,seg_H,seg_M,seg_L,sink_Mt,rev_bc_M,credit_rev_M,tax_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
50.0,808.3893859140616,983.4871260620251,2.3000000099999998,2.5129594620892646,2.3000000099999998,0.0,-1.6490730973072405,0.8000000199999999,1.49999999,0.0,0.0,1390.000011,125.64797310446323,54.09179193341133,329.26584957081076,220.84322074535447,24.685235940824963,78.3725,0.004418830794698745,OPTIMAL
100.0,989.826798870163,1827.763668536056,4.278869412550001,4.689027786357201,4.278869412550001,0.0,-3.083764766713743,0.8000000199999999,1.49999999,1.9788694025499995,7.639755494892597e-17,1884.7173616374998,468.90277863572015,138.51944618081427,611.8481402099998,412.87329252680706,39.96521248543573,160.58725,0.004843919720236004,OPTIMAL
150.0,1240.3294986724093,2046.1877686737612,4.727521729883907,5.191059794618011,4.727521729883454,4.591572036729434e-13,-3.390692901798983,0.8000000199999999,1.49999999,2.427521719884549,2.364686224609613e-16,1996.880440971137,778.6589691927171,160.36185619458686,670.8871473701683,464.49078632192993,53.878871604758,185.59125,0.016645121833750685,TIME_LIMIT
200.0,1504.9349856889808,2093.1375964016606,4.791797310608772,5.350437157750717,4.623825573766666,0.16797173684210526,-3.506459047965271,0.8000000199999999,1.49999999,2.491797300608772,7.639755494892597e-17,2012.9493361521932,1070.0874315501435,165.05683896737492,687.2735994299998,476.15085893088747,57.4257346850932,192.19475,0.040291087771435405,TIME_LIMIT
