dem_id,node,product,segment,bid,capacity
91,19,27,M,500.0,3770.38
92,20,27,M,500.0,12089.24
93,21,27,M,500.0,33855.15
94,22,27,M,500.0,48944.31
95,23,27,M,500.0,6461.96
96,24,27,M,500.0,1385.06
97,25,27,M,500.0,14394.17
98,26,27,M,500.0,14140.89
99,27,27,M,500.0,31279.84
100,28,27,M,500.0,5591.41
101,29,27,M,500.0,14644.73
102,30,27,M,500.0,651.44
103,31,27,M,500.0,1303.49
104,32,27,M,500.0,2992.02
105,33,27,M,500.0,8252.22
106,34,27,M,500.0,21415.65
107,35,27,M,500.0,22011.39
108,36,27,M,500.0,6639.49
109,37,27,M,500.0,119696.0
110,38,27,M,500.0,88929.17
111,39,27,M,500.0,3070.17
112,40,27,M,500.0,1483.6
113,41,27,M,500.0,456.96
114,42,27,M,500.0,23722.22
115,43,27,M,500.0,32200.62
116,44,27,M,500.0,44839.85
117,45,27,M,500.0,8409.51
118,46,27,M,500.0,410.39
119,47,27,M,500.0,405.13
120,48,27,M,500.0,6135.66
121,49,27,M,500.0,24796.57
122,50,27,M,500.0,16667.11
123,51,27,M,500.0,63991.46
124,52,27,M,500.0,1193.69
125,53,27,M,500.0,6531.92
126,54,27,M,500.0,12018.82
127,55,27,M,500.0,24739.66
128,56,27,M,500.0,12220.75
129,57,27,M,500.0,18651.44
130,58,27,M,500.0,64528.73
131,59,27,M,500.0,23119.14
132,60,27,M,500.0,4341.73
133,61,27,M,500.0,30079.67
134,62,27,M,500.0,12777.25
135,63,27,M,500.0,16093.22
136,64,27,M,500.0,20470.66
137,65,27,M,500.0,5558.31
138,66,27,M,500.0,16431.0
139,67,27,M,500.0,2590.29
140,68,27,M,500.0,5388.93
141,69,27,M,500.0,13561.5
142,70,27,M,500.0,7966.45
143,71,27,M,500.0,2664.98
144,72,27,M,500.0,16178.75
145,1,27,L,250.0,14550.06
146,2,27,L,250.0,61705.4
147,3,27,L,250.0,34766.23
148,4,27,L,250.0,174545.81
149,5,27,L,250.0,8054.67
150,6,27,L,250.0,16688.94
151,7,27,L,250.0,29988.56
152,8,27,L,250.0,1742.11
153,9,27,L,250.0,55446.33
154,10,27,L,250.0,95721.02
155,11,27,L,250.0,24264.99
156,12,27,L,250.0,10056.02
157,13,27,L,250.0,92621.62
158,14,27,L,250.0,36311.18
159,15,27,L,250.0,6051.25
160,16,27,L,250.0,119979.42
161,17,27,L,250.0,33230.55
162,18,27,L,250.0,14035.64
163,19,27,L,250.0,6283.96
164,20,27,L,250.0,20148.73
165,21,27,L,250.0,56425.26
166,22,27,L,250.0,81573.85
167,23,27,L,250.0,10769.93
168,24,27,L,250.0,2308.43
169,25,27,L,250.0,23990.29
170,26,27,L,250.0,23568.16
171,27,27,L,250.0,52133.06
172,28,27,L,250.0,9319.01
173,29,27,L,250.0,24407.89
174,30,27,L,250.0,1085.73
175,31,27,L,250.0,2172.48
176,32,27,L,250.0,4986.7
177,33,27,L,250.0,13753.71
178,34,27,L,250.0,35692.74
179,35,27,L,250.0,36685.64
180,36,27,L,250.0,11065.82
181,37,27,L,250.0,199493.33
182,38,27,L,250.0,148215.28
183,39,27,L,250.0,5116.95
184,40,27,L,250.0,2472.67
185,41,27,L,250.0,761.6
186,42,27,L,250.0,39537.03
187,43,27,L,250.0,53667.7
188,44,27,L,250.0,74733.08
189,45,27,L,250.0,14015.84
190,46,27,L,250.0,683.98
191,47,27,L,250.0,675.21
192,48,27,L,250.0,10226.1
193,49,27,L,250.0,41327.62
194,50,27,L,250.0,27778.52
195,51,27,L,250.0,106652.44
196,52,27,L,250.0,1989.49
197,53,27,L,250.0,10886.53
198,54,27,L,250.0,20031.36
199,55,27,L,250.0,41232.77
200,56,27,L,250.0,20367.92
201,57,27,L,250.0,31085.73
202,58,27,L,250.0,107547.88
203,59,27,L,250.0,38531.9
204,60,27,L,250.0,7236.21
205,61,27,L,250.0,50132.78
206,62,27,L,250.0,21295.42
207,63,27,L,250.0,26822.03
208,64,27,L,250.0,34117.76
209,65,27,L,250.0,9263.86
210,66,27,L,250.0,27385.0
211,67,27,L,250.0,4317.14
212,68,27,L,250.0,8981.55
213,69,27,L,250.0,22602.5
214,70,27,L,250.0,13277.41
215,71,27,L,250.0,4441.64
216,72,27,L,250.0,26964.59
217,1,27,sink,30.0,1000000000000.0
218,2,27,sink,30.0,1000000000000.0
219,3,27,sink,30.0,1000000000000.0
220,4,27,sink,30.0,1000000000000.0
221,5,27,sink,30.0,1000000000000.0
222,6,27,sink,30.0,1000000000000.0
223,7,27,sink,30.0,1000000000000.0
224,8,27,sink,30.0,1000000000000.0
225,9,27,sink,30.0,1000000000000.0
