node,product,inherent_value
46,2,26.68020523682259
46,3,-0.0
46,4,-0.0
46,5,-0.0
46,6,-0.0
46,7,-0.0
46,8,-0.0
46,9,-0.0
46,10,-0.0
46,11,-0.0
46,12,-0.0
46,13,-0.0
47,1,58.83588108475077
47,2,63.43460052147163
47,3,-0.0
47,4,-0.0
47,5,-0.0
47,6,-0.0
47,7,-0.0
47,8,-0.0
47,9,-0.0
47,10,9.65956700123861
47,11,-0.0
47,12,-0.0
47,13,-0.0
48,1,70.03755233523677
48,2,52.23292927098563
48,3,-0.0
48,4,-0.0
48,5,-0.0
48,6,-0.0
48,7,-0.0
48,8,-0.0
48,9,-0.0
48,10,6.338861626883439
48,11,-0.0
48,12,-0.0
48,13,-0.0
49,1,63.65979074902613
49,2,54.0440024344815
49,3,-0.0
49,4,-0.0
49,5,-0.0
49,6,-0.0
49,7,-0.0
49,8,-0.0
49,9,-0.0
49,10,12.396351950155166
49,11,-0.0
49,12,-0.0
49,13,-0.0
50,1,57.682569307615545
50,2,55.62557226135005
50,3,-0.0
50,4,-0.0
50,5,-0.0
50,6,-0.0
50,7,-0.0
50,8,-0.0
50,9,-0.0
50,10,14.896022932474217
50,11,-0.0
50,12,-0.0
50,13,-0.0
51,1,50.544391262162335
51,2,51.6
51,3,-0.0
51,4,-0.0
51,5,-0.0
51,6,-0.0
51,7,-0.0
51,8,-0.0
51,9,-0.0
51,10,36.67139095280929
51,11,-0.0
51,12,-0.0
51,13,-0.0
52,1,55.04742792592509
52,2,16.293606314921323
52,3,-0.0
52,4,-0.0
52,5,-0.0
52,6,-0.0
52,7,-0.0
52,8,-0.0
52,9,-0.0
52,10,-0.0
52,11,-0.0
52,12,-0.0
52,13,-0.0
53,1,57.18026152996391
53,2,34.2720164764084
53,3,-0.0
53,4,-0.0
53,5,-0.0
53,6,-0.0
53,7,-0.0
53,8,-0.0
53,9,-0.0
53,10,-0.0
53,11,-0.0
53,12,-0.0
53,13,-0.0
54,1,59.92018711337495
54,2,21.242581785532728
54,3,-0.0
54,4,-0.0
54,5,-0.0
54,6,-0.0
54,7,-0.0
54,8,-0.0
54,9,-0.0
54,10,-0.0
54,11,-0.0
54,12,-0.0
54,13,-0.0
55,1,59.182907628793245
55,2,52.608989945728894
55,3,-0.0
55,4,-0.0
55,5,-0.0
55,6,-0.0
55,7,-0.0
55,8,-0.0
55,9,-0.0
55,10,29.982967022019906
55,11,-0.0
55,12,-0.0
55,13,-0.0
56,1,71.74080547151716
56,2,58.785530845690516
56,3,-0.0
56,4,-0.0
56,5,-0.0
56,6,-0.0
56,7,-0.0
56,8,-0.0
56,9,-0.0
56,10,8.907000495841405
56,11,-0.0
56,12,-0.0
56,13,-0.0
57,1,55.609668581626764
57,2,34.541622219921045
57,3,-0.0
57,4,-0.0
57,5,-0.0
57,6,-0.0
57,7,-0.0
57,8,-0.0
57,9,-0.0
57,10,-0.0
57,11,-0.0
57,12,-0.0
57,13,-0.0
58,1,56.690676595633384
58,2,50.11675891256903
58,3,-0.0
58,4,-0.0
58,5,-0.0
58,6,-0.0
58,7,-0.0
58,8,-0.0
58,9,-0.0
58,10,23.0
58,11,-0.0
58,12,-0.0
58,13,-0.0
59,1,67.41198148331276
59,2,51.3185389383384
59,3,-0.0
59,4,-0.0
59,5,-0.0
59,6,-0.0
59,7,-0.0
59,8,-0.0
59,9,-0.0
59,10,14.807668503740157
59,11,-0.0
59,12,-0.0
59,13,-0.0
60,1,68.51232817994602
60,2,28.366657342230727
60,3,-0.0
60,4,-0.0
60,5,-0.0
60,6,-0.0
60,7,-0.0
60,8,-0.0
60,9,-0.0
60,10,-0.0
60,11,-0.0
60,12,-0.0
60,13,-0.0
61,1,59.62887516774701
61,2,53.06645112080777
61,3,-0.0
61,4,-0.0
61,5,-0.0
61,6,-0.0
61,7,-0.0
61,8,-0.0
61,9,-0.0
61,10,24.692234877760377
61,11,-0.0
61,12,-0.0
61,13,-0.0
62,1,54.913955038131334
62,2,51.6
62,3,-0.0
62,4,-0.0
62,5,-0.0
62,6,-0.0
62,7,-0.0
62,8,-0.0
62,9,-0.0
62,10,7.498945378146063
62,11,-0.0
62,12,-0.0
62,13,-0.0
63,1,49.5
63,2,43.31738923532316
63,3,-0.0
63,4,-0.0
63,5,-0.0
63,6,-0.0
63,7,-0.0
63,8,-0.0
63,9,-0.0
63,10,-0.0
63,11,-0.0
63,12,-0.0
63,13,-0.0
64,1,45.91818485836798
64,2,43.861187812102486
64,3,-0.0
64,4,-0.0
64,5,-0.0
64,6,-0.0
64,7,-0.0
64,8,-0.0
64,9,-0.0
