p_c,profit_M,bc_Mt,cc_Mt,cc_sold_Mt,wet_Mt,seg_H,seg_M,seg_L,sink_Mt,bc_300_Mt,bc_500_Mt,ghg_Mt,baseline_Mt,rev_bc_M,credit_rev_M,farmgate_M,opex_M,transport_M,capex_M,gap,status
25.0,905.2853650459059,2.423719641383242,11.420330704642513,11.420330704642888,7.419044452406825,800000.0199999999,1.49999999e6,123719.63138386101,0.0,2.423719641383242,0.0,-1.680477923317696,9.717528956207577,1339.7439377767723,285.5082676160722,337.401299565015,243.24244666321056,36.96884411871309,102.35425,0.015162751764173537,TIME_LIMIT
100.0,1898.7425552246082,2.8577686260567137,13.560655934290512,13.560655934290933,8.937955679999442,800000.0199999999,1.49999999e6,557768.6160572042,4.940375220030546e-9,2.8577686260567137,0.0,-1.958369971345366,11.572125746377267,1426.5537347114407,1356.0655934290933,401.8084061019357,292.1789485031516,55.739668310839065,134.14974999999998,0.017641808692286827,TIME_LIMIT
200.0,3261.0214489567347,2.723494629192193,13.699674346814467,13.699674346814488,8.937955679999709,800000.0199999999,1.49999999e6,423494.61919219175,8.831335067507817e-11,2.219967140948667,0.5035274882435251,-2.100399767152455,11.572125746377637,1399.6989353384386,2739.934869362898,401.8084061019861,292.1789485031906,49.89950113941066,134.72550000001598,0.012865974591255783,TIME_LIMIT
